"","V1","V2","V3"
"6820","https://m.elmostrador.cl/dia/2019/04/26/reaparece-carlos-cardoen-enviando-un-mail-a-sus-trabajadores-los-argumentos-de-ee-uu-son-hipocritas/","Extradición","26-4-2019"
"6821","https://m.elmostrador.cl/dia/2019/04/26/reaparece-carlos-cardoen-enviando-un-mail-a-sus-trabajadores-los-argumentos-de-ee-uu-son-hipocritas/","Irak","26-4-2019"
"6822","https://m.elmostrador.cl/dia/2019/04/26/estudio-revela-que-el-76-de-chilenos-cree-que-marihuana-para-uso-medico-deberia-ser-legal/","cannabis","26-4-2019"
"6823","https://m.elmostrador.cl/dia/2019/04/26/estudio-revela-que-el-76-de-chilenos-cree-que-marihuana-para-uso-medico-deberia-ser-legal/","chileno","26-4-2019"
"6824","https://m.elmostrador.cl/dia/2019/04/26/estudio-revela-que-el-76-de-chilenos-cree-que-marihuana-para-uso-medico-deberia-ser-legal/","Estudio","26-4-2019"
"6825","https://m.elmostrador.cl/dia/2019/04/26/estudio-revela-que-el-76-de-chilenos-cree-que-marihuana-para-uso-medico-deberia-ser-legal/","Marihuana","26-4-2019"
"6826","https://m.elmostrador.cl/dia/2019/04/26/estudio-revela-que-el-76-de-chilenos-cree-que-marihuana-para-uso-medico-deberia-ser-legal/","uso medicinal","26-4-2019"
"6827","https://m.elmostrador.cl/noticias/pais/2019/04/26/desastre-de-rancagua-ministro-elgueta-fue-formalizado-y-se-retiro-del-juzgado-entre-gritos-de-viejo-corrupto/","Elgueta","26-4-2019"
"6828","https://m.elmostrador.cl/noticias/pais/2019/04/26/desastre-de-rancagua-ministro-elgueta-fue-formalizado-y-se-retiro-del-juzgado-entre-gritos-de-viejo-corrupto/","fiscal moya","26-4-2019"
"6829","https://m.elmostrador.cl/noticias/pais/2019/04/26/desastre-de-rancagua-ministro-elgueta-fue-formalizado-y-se-retiro-del-juzgado-entre-gritos-de-viejo-corrupto/","Fiscalía","26-4-2019"
"6830","https://m.elmostrador.cl/noticias/pais/2019/04/26/desastre-de-rancagua-ministro-elgueta-fue-formalizado-y-se-retiro-del-juzgado-entre-gritos-de-viejo-corrupto/","Rancagua","26-4-2019"
"6831","https://m.elmostrador.cl/noticias/pais/2019/04/26/desastre-de-rancagua-ministro-elgueta-fue-formalizado-y-se-retiro-del-juzgado-entre-gritos-de-viejo-corrupto/","Sergio Moya","26-4-2019"
"6832","https://m.elmostrador.cl/dia/2019/04/26/bolsonaro-se-mete-en-la-politica-argentina-y-teme-otra-venezuela-con-vuelta-del-kirchnerismo/","Argentina","26-4-2019"
"6833","https://m.elmostrador.cl/dia/2019/04/26/bolsonaro-se-mete-en-la-politica-argentina-y-teme-otra-venezuela-con-vuelta-del-kirchnerismo/","Brasil","26-4-2019"
"6834","https://m.elmostrador.cl/dia/2019/04/26/bolsonaro-se-mete-en-la-politica-argentina-y-teme-otra-venezuela-con-vuelta-del-kirchnerismo/","Crisis","26-4-2019"
"6835","https://m.elmostrador.cl/dia/2019/04/26/bolsonaro-se-mete-en-la-politica-argentina-y-teme-otra-venezuela-con-vuelta-del-kirchnerismo/","Jair Bolsonaro","26-4-2019"
"6836","https://m.elmostrador.cl/dia/2019/04/26/bolsonaro-se-mete-en-la-politica-argentina-y-teme-otra-venezuela-con-vuelta-del-kirchnerismo/","Mauricio Macri","26-4-2019"
"6837","https://m.elmostrador.cl/dia/2019/04/26/bolsonaro-se-mete-en-la-politica-argentina-y-teme-otra-venezuela-con-vuelta-del-kirchnerismo/","Venezuela","26-4-2019"
"6838","https://m.elmostrador.cl/noticias/pais/2019/04/26/arderas-en-el-infierno-el-drama-del-diputado-que-lo-confunden-con-el-duran-evangelico/","Eduardo Durán","26-4-2019"
"6839","https://m.elmostrador.cl/noticias/pais/2019/04/26/arderas-en-el-infierno-el-drama-del-diputado-que-lo-confunden-con-el-duran-evangelico/","evangélico","26-4-2019"
"6840","https://m.elmostrador.cl/noticias/pais/2019/04/26/arderas-en-el-infierno-el-drama-del-diputado-que-lo-confunden-con-el-duran-evangelico/","Jorge Durán","26-4-2019"
"6841","https://m.elmostrador.cl/noticias/pais/2019/04/26/arderas-en-el-infierno-el-drama-del-diputado-que-lo-confunden-con-el-duran-evangelico/","Obispo","26-4-2019"
"6842","https://m.elmostrador.cl/noticias/pais/2019/04/26/arderas-en-el-infierno-el-drama-del-diputado-que-lo-confunden-con-el-duran-evangelico/","Renovación Nacional","26-4-2019"
"6843","https://m.elmostrador.cl/dia/2019/04/26/por-ningun-motivo-nelson-pizarro-descarto-adelantar-su-salida-como-presidente-de-codelco/","Codelco","26-4-2019"
"6844","https://m.elmostrador.cl/dia/2019/04/26/por-ningun-motivo-nelson-pizarro-descarto-adelantar-su-salida-como-presidente-de-codelco/","Nelson Pizarro","26-4-2019"
"6845","https://m.elmostrador.cl/noticias/deportes/2019/04/26/no-resistio-la-partida-de-su-hijo-padre-de-emiliano-sala-fallece-de-un-paro-cardiaco/","Accidente","26-4-2019"
"6846","https://m.elmostrador.cl/noticias/deportes/2019/04/26/no-resistio-la-partida-de-su-hijo-padre-de-emiliano-sala-fallece-de-un-paro-cardiaco/","ataque cardiaco","26-4-2019"
"6847","https://m.elmostrador.cl/noticias/deportes/2019/04/26/no-resistio-la-partida-de-su-hijo-padre-de-emiliano-sala-fallece-de-un-paro-cardiaco/","Emiliano Sala","26-4-2019"
"6848","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","canal Beagle","26-4-2019"
"6849","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","Corte de Apelaciones","26-4-2019"
"6850","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","Puerto Williams","26-4-2019"
"6851","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","Punta Arenas","26-4-2019"
"6852","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","recurso de protección","26-4-2019"
"6853","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","salmonera","26-4-2019"
"6854","https://m.elmostrador.cl/dia/2019/04/26/comunidad-yagan-valora-resolucion-judicial-contra-salmonera-del-canal-beagle-es-una-pequena-lucha-que-se-ha-ganado/","Yagán","26-4-2019"
"6855","https://m.elmostrador.cl/dia/2019/04/26/en-vivo-siga-la-audiencia-de-formalizacion-del-ministro-emilio-elgueta-por-el-desastre-de-rancagua/","Elgueta","26-4-2019"
"6856","https://m.elmostrador.cl/dia/2019/04/26/en-vivo-siga-la-audiencia-de-formalizacion-del-ministro-emilio-elgueta-por-el-desastre-de-rancagua/","Fiscalía","26-4-2019"
"6857","https://m.elmostrador.cl/dia/2019/04/26/en-vivo-siga-la-audiencia-de-formalizacion-del-ministro-emilio-elgueta-por-el-desastre-de-rancagua/","formalización","26-4-2019"
"6858","https://m.elmostrador.cl/dia/2019/04/26/en-vivo-siga-la-audiencia-de-formalizacion-del-ministro-emilio-elgueta-por-el-desastre-de-rancagua/","Ministerio Público","26-4-2019"
"6859","https://m.elmostrador.cl/dia/2019/04/26/en-vivo-siga-la-audiencia-de-formalizacion-del-ministro-emilio-elgueta-por-el-desastre-de-rancagua/","Rancagua","26-4-2019"
"6860","https://m.elmostrador.cl/cultura/2019/04/26/festival-in-edit-comienza-con-exhibicion-de-pelicula-the-king/","Festival In Edit 2019","26-4-2019"
"6861","https://m.elmostrador.cl/mercados/2019/04/26/formalizan-a-exejecutivo-de-manuka-y-piden-su-extradicion-por-cruel-matanza-de-terneros/","Fiscalía","26-4-2019"
"6862","https://m.elmostrador.cl/mercados/2019/04/26/formalizan-a-exejecutivo-de-manuka-y-piden-su-extradicion-por-cruel-matanza-de-terneros/","Gonzalo García","26-4-2019"
"6863","https://m.elmostrador.cl/mercados/2019/04/26/formalizan-a-exejecutivo-de-manuka-y-piden-su-extradicion-por-cruel-matanza-de-terneros/","Lechera","26-4-2019"
"6864","https://m.elmostrador.cl/mercados/2019/04/26/formalizan-a-exejecutivo-de-manuka-y-piden-su-extradicion-por-cruel-matanza-de-terneros/","Manuka","26-4-2019"
"6865","https://m.elmostrador.cl/mercados/2019/04/26/formalizan-a-exejecutivo-de-manuka-y-piden-su-extradicion-por-cruel-matanza-de-terneros/","Zachary Ward","26-4-2019"
"6866","https://m.elmostrador.cl/dia/2019/04/26/sospechoso-robo-en-la-iglesia-del-obispo-duran-desconocidos-sustraen-informacion-contable-y-una-caja-fuerte/","información administrativa","26-4-2019"
"6867","https://m.elmostrador.cl/dia/2019/04/26/sospechoso-robo-en-la-iglesia-del-obispo-duran-desconocidos-sustraen-informacion-contable-y-una-caja-fuerte/","obispo Durán","26-4-2019"
"6868","https://m.elmostrador.cl/dia/2019/04/26/sospechoso-robo-en-la-iglesia-del-obispo-duran-desconocidos-sustraen-informacion-contable-y-una-caja-fuerte/","Primera Iglesia Metodista Pentecostal","26-4-2019"
"6869","https://m.elmostrador.cl/dia/2019/04/26/sospechoso-robo-en-la-iglesia-del-obispo-duran-desconocidos-sustraen-informacion-contable-y-una-caja-fuerte/","Quinta Normal","26-4-2019"
"6870","https://m.elmostrador.cl/dia/2019/04/26/sospechoso-robo-en-la-iglesia-del-obispo-duran-desconocidos-sustraen-informacion-contable-y-una-caja-fuerte/","Robo","26-4-2019"
"6871","https://m.elmostrador.cl/dia/2019/04/26/afp-habitat-propone-aumentar-edad-de-jubilacion-en-personas-nacidas-en-el-siglo-xxi/","AFP Habitat","26-4-2019"
"6872","https://m.elmostrador.cl/dia/2019/04/26/afp-habitat-propone-aumentar-edad-de-jubilacion-en-personas-nacidas-en-el-siglo-xxi/","jubilación","26-4-2019"
"6873","https://m.elmostrador.cl/dia/2019/04/26/afp-habitat-propone-aumentar-edad-de-jubilacion-en-personas-nacidas-en-el-siglo-xxi/","Pensiones","26-4-2019"
"6874","https://m.elmostrador.cl/dia/2019/04/26/movidas-de-ultimo-minuto-de-elgueta-marcan-la-inedita-formalizacion-del-suspendido-ministro/","Corte de Apelaciones de Rancagua","26-4-2019"
"6875","https://m.elmostrador.cl/dia/2019/04/26/movidas-de-ultimo-minuto-de-elgueta-marcan-la-inedita-formalizacion-del-suspendido-ministro/","Emilio Elgueta","26-4-2019"
"6876","https://m.elmostrador.cl/dia/2019/04/26/movidas-de-ultimo-minuto-de-elgueta-marcan-la-inedita-formalizacion-del-suspendido-ministro/","Sergio Moya","26-4-2019"
"6877","https://m.elmostrador.cl/dia/2019/04/26/movidas-de-ultimo-minuto-de-elgueta-marcan-la-inedita-formalizacion-del-suspendido-ministro/","Tribunal de Garantía de Rancagua","26-4-2019"
"6878","https://m.elmostrador.cl/dia/2019/04/26/no-podemos-permitir-que-haya-personas-que-pasen-por-sobre-la-ley-diputado-paulsen-busca-sancionar-a-organizadores-de-marchas/","Código Civil","26-4-2019"
"6879","https://m.elmostrador.cl/dia/2019/04/26/no-podemos-permitir-que-haya-personas-que-pasen-por-sobre-la-ley-diputado-paulsen-busca-sancionar-a-organizadores-de-marchas/","comerciantes","26-4-2019"
"6880","https://m.elmostrador.cl/dia/2019/04/26/no-podemos-permitir-que-haya-personas-que-pasen-por-sobre-la-ley-diputado-paulsen-busca-sancionar-a-organizadores-de-marchas/","Diego Paulsen","26-4-2019"
"6881","https://m.elmostrador.cl/dia/2019/04/26/no-podemos-permitir-que-haya-personas-que-pasen-por-sobre-la-ley-diputado-paulsen-busca-sancionar-a-organizadores-de-marchas/","marchas","26-4-2019"
"6882","https://m.elmostrador.cl/dia/2019/04/26/no-podemos-permitir-que-haya-personas-que-pasen-por-sobre-la-ley-diputado-paulsen-busca-sancionar-a-organizadores-de-marchas/","Proyecto de Ley","26-4-2019"
"6883","https://m.elmostrador.cl/dia/2019/04/26/no-podemos-permitir-que-haya-personas-que-pasen-por-sobre-la-ley-diputado-paulsen-busca-sancionar-a-organizadores-de-marchas/","RN","26-4-2019"
"6884","https://m.elmostrador.cl/dia/2019/04/26/jarry-se-despide-de-barcelona-tras-caer-en-cuartos-ante-el-ruso-daniil-medvedev/","ATP 500 de Barcelona","26-4-2019"
"6885","https://m.elmostrador.cl/dia/2019/04/26/jarry-se-despide-de-barcelona-tras-caer-en-cuartos-ante-el-ruso-daniil-medvedev/","Conde de Godó","26-4-2019"
"6886","https://m.elmostrador.cl/dia/2019/04/26/jarry-se-despide-de-barcelona-tras-caer-en-cuartos-ante-el-ruso-daniil-medvedev/","Daniil Medvédev","26-4-2019"
"6887","https://m.elmostrador.cl/dia/2019/04/26/jarry-se-despide-de-barcelona-tras-caer-en-cuartos-ante-el-ruso-daniil-medvedev/","Nicolás Jarry","26-4-2019"
"6888","https://m.elmostrador.cl/dia/2019/04/26/jarry-se-despide-de-barcelona-tras-caer-en-cuartos-ante-el-ruso-daniil-medvedev/","tenis chileno","26-4-2019"
"6889","https://m.elmostrador.cl/noticias/pais/2019/04/26/corea-del-norte-la-apec-y-cop-25-los-temas-que-abordo-pinera-en-su-breve-dialogo-con-putin-en-china/","China","26-4-2019"
"6890","https://m.elmostrador.cl/noticias/pais/2019/04/26/corea-del-norte-la-apec-y-cop-25-los-temas-que-abordo-pinera-en-su-breve-dialogo-con-putin-en-china/","Piñera","26-4-2019"
"6891","https://m.elmostrador.cl/noticias/pais/2019/04/26/corea-del-norte-la-apec-y-cop-25-los-temas-que-abordo-pinera-en-su-breve-dialogo-con-putin-en-china/","Vladímir Putin","26-4-2019"
"6892","https://m.elmostrador.cl/cultura/2019/04/26/se-viene-la-quinta-version-del-festival-de-cine-y-terror-fixion-fest/","Festival de Cine Fantástico y Terror Fixión Fest","26-4-2019"
"6893","https://m.elmostrador.cl/dia/2019/04/26/ataques-en-sri-lanka-que-se-sabe-de-los-autores-de-la-masacre-del-domingo-de-pascua/","atentados","26-4-2019"
"6894","https://m.elmostrador.cl/dia/2019/04/26/ataques-en-sri-lanka-que-se-sabe-de-los-autores-de-la-masacre-del-domingo-de-pascua/","Sri Lanka","26-4-2019"
"6895","https://m.elmostrador.cl/noticias/pais/2019/04/26/accion-republicana-celebro-su-primer-aniversario-el-movimiento-de-kast-ya-suma-14-mil-adherentes/","Acción Republicana","26-4-2019"
"6896","https://m.elmostrador.cl/noticias/pais/2019/04/26/accion-republicana-celebro-su-primer-aniversario-el-movimiento-de-kast-ya-suma-14-mil-adherentes/","José Antonio Kast","26-4-2019"
"6897","https://m.elmostrador.cl/noticias/pais/2019/04/26/iglesia-rechaza-proyecto-que-busca-eliminar-el-secreto-de-confesion-para-denunciar-abusos/","fernando ramos","26-4-2019"
"6898","https://m.elmostrador.cl/noticias/pais/2019/04/26/iglesia-rechaza-proyecto-que-busca-eliminar-el-secreto-de-confesion-para-denunciar-abusos/","Iglesia","26-4-2019"
"6899","https://m.elmostrador.cl/noticias/pais/2019/04/26/iglesia-rechaza-proyecto-que-busca-eliminar-el-secreto-de-confesion-para-denunciar-abusos/","secreto de confesión","26-4-2019"
"6900","https://m.elmostrador.cl/cultura/2019/04/26/por-que-notre-dame-la-catedral-aurea-es-tan-apreciada-por-muchos-matematicos/","Catedral de Notre Dame","26-4-2019"
"6901","https://m.elmostrador.cl/cultura/2019/04/26/por-que-notre-dame-la-catedral-aurea-es-tan-apreciada-por-muchos-matematicos/","Matemáticas","26-4-2019"
"6902","https://m.elmostrador.cl/cultura/2019/04/26/por-que-notre-dame-la-catedral-aurea-es-tan-apreciada-por-muchos-matematicos/","número aúreo","26-4-2019"
"6903","https://m.elmostrador.cl/dia/2019/04/26/1375065/","Argentina","26-4-2019"
"6904","https://m.elmostrador.cl/dia/2019/04/26/1375065/","crisis en argentina","26-4-2019"
"6905","https://m.elmostrador.cl/dia/2019/04/26/1375065/","Macri","26-4-2019"
"6906","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","Calentamiento Global","26-4-2019"
"6907","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","El colapso","26-4-2019"
"6908","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","El Mostrador","26-4-2019"
"6909","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","Feminismo","26-4-2019"
"6910","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","La cuarta ola","26-4-2019"
"6911","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","Medio Ambiente","26-4-2019"
"6912","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","Sonidos del mercado","26-4-2019"
"6913","https://m.elmostrador.cl/noticias/pais/2019/04/26/feminismo-cambio-climatico-y-mercados-el-mostrador-estrena-seccion-de-podcast-en-spotify/","Spotify","26-4-2019"
"6914","https://m.elmostrador.cl/dia/2019/04/25/chile-se-tine-de-dorado-delegacion-nacional-obtiene-11-medallas-de-oro-en-primera-jornada-del-sudamericano/","Canotaje","25-4-2019"
"6915","https://m.elmostrador.cl/dia/2019/04/25/chile-se-tine-de-dorado-delegacion-nacional-obtiene-11-medallas-de-oro-en-primera-jornada-del-sudamericano/","Chile","25-4-2019"
"6916","https://m.elmostrador.cl/dia/2019/04/25/chile-se-tine-de-dorado-delegacion-nacional-obtiene-11-medallas-de-oro-en-primera-jornada-del-sudamericano/","sudamericano","25-4-2019"
"6917","https://m.elmostrador.cl/dia/2019/04/25/caso-huracan-exgeneral-blu-vuelve-a-prision-preventiva-por-orden-del-tribunal/","gonzalo blu","25-4-2019"
"6918","https://m.elmostrador.cl/dia/2019/04/25/caso-huracan-exgeneral-blu-vuelve-a-prision-preventiva-por-orden-del-tribunal/","Operación Huracán","25-4-2019"
"6919","https://m.elmostrador.cl/dia/2019/04/25/caso-huracan-exgeneral-blu-vuelve-a-prision-preventiva-por-orden-del-tribunal/","Prisión Preventiva","25-4-2019"
"6920","https://m.elmostrador.cl/dia/2019/04/25/encuesta-revela-que-el-77-de-los-medicos-chilenos-apoyan-que-se-permita-la-eutanasia-a-pacientes-con-enfermedad-incurable/","Colegio Médico","25-4-2019"
"6921","https://m.elmostrador.cl/dia/2019/04/25/encuesta-revela-que-el-77-de-los-medicos-chilenos-apoyan-que-se-permita-la-eutanasia-a-pacientes-con-enfermedad-incurable/","Eutanasia","25-4-2019"
"6922","https://m.elmostrador.cl/dia/2019/04/25/encuesta-revela-que-el-77-de-los-medicos-chilenos-apoyan-que-se-permita-la-eutanasia-a-pacientes-con-enfermedad-incurable/","Suicidio asistido","25-4-2019"
"6923","https://m.elmostrador.cl/dia/2019/04/25/el-mensaje-que-alberto-plaza-le-dedico-al-alcalde-jadue-en-la-inauguracion-de-la-disqueria-popular/","Alberto Plaza","25-4-2019"
"6924","https://m.elmostrador.cl/dia/2019/04/25/el-mensaje-que-alberto-plaza-le-dedico-al-alcalde-jadue-en-la-inauguracion-de-la-disqueria-popular/","Daniel Jadue","25-4-2019"
"6925","https://m.elmostrador.cl/dia/2019/04/25/el-mensaje-que-alberto-plaza-le-dedico-al-alcalde-jadue-en-la-inauguracion-de-la-disqueria-popular/","Disco","25-4-2019"
"6926","https://m.elmostrador.cl/dia/2019/04/25/el-mensaje-que-alberto-plaza-le-dedico-al-alcalde-jadue-en-la-inauguracion-de-la-disqueria-popular/","disquería popular","25-4-2019"
"6927","https://m.elmostrador.cl/dia/2019/04/25/el-mensaje-que-alberto-plaza-le-dedico-al-alcalde-jadue-en-la-inauguracion-de-la-disqueria-popular/","RecoMúsica","25-4-2019"
"6928","https://m.elmostrador.cl/dia/2019/04/25/no-hay-reconciliacion-en-el-mundo-evangelico-diputada-rn-asegura-que-lo-del-obispo-duran-es-lamentable-y-vergonzoso/","Eduardo Durán","25-4-2019"
"6929","https://m.elmostrador.cl/dia/2019/04/25/no-hay-reconciliacion-en-el-mundo-evangelico-diputada-rn-asegura-que-lo-del-obispo-duran-es-lamentable-y-vergonzoso/","Evangelicos","25-4-2019"
"6930","https://m.elmostrador.cl/dia/2019/04/25/no-hay-reconciliacion-en-el-mundo-evangelico-diputada-rn-asegura-que-lo-del-obispo-duran-es-lamentable-y-vergonzoso/","Obispo","25-4-2019"
